"","date","source","Pras","Lut","Fuco","Perid","Allo","But_fuco","Hex_fuco","Zea","Tot_Chl_b","DP","Tot_Chl_a","TChl","Chl_c1c2","Chl_c3","DP2","micro","nano","pico","time_month"
"21",1997-10-14,"BBRS",0.00413429632865576,NA,0.018230674614579,0.00626847210939043,0.00225412183634723,0.00822233473998445,0.027824787297865,NA,0.189504755731442,NA,0.170399178163849,NA,0.0305665126639128,0.00568504508472607,NA,NA,NA,NA,"10-1997"
"22",1997-11-13,"BBRS",0.00307360082975413,NA,0.015681720725434,0.0103453899033732,NA,0.00876676125117487,0.0312489097547683,NA,0.272667023070171,NA,0.164114877834875,NA,0.0257134173408351,0.00408004783474076,NA,NA,NA,NA,"11-1997"
"23",1997-12-17,"BBRS",0.0131703711264378,NA,0.0826678354626585,0.0121482867730745,0.00268478260869565,0.0110648664161149,0.0578284310707892,NA,0.14347518660594,NA,0.299255611695976,NA,0.0640118001269477,0.00948434626461961,NA,NA,NA,NA,"12-1997"
"24",1998-01-14,"BBRS",0.00614047562926192,NA,0.0458335231557485,0.0333257431455648,0.00456481271960528,0.0145411542110622,0.0508864208428405,0.019188451092655,0.0589320302267703,NA,0.298476648956299,NA,0.0841448629062409,0.00984551466846374,0.260092030029616,0.429134893030527,0.27857080460248,0.292294302366993,"01-1998"
"25",1998-02-11,"BBRS",0.00406109228159907,NA,0.0617850868091711,0.00769674475715744,0.00132414701855221,0.00851585181936071,0.0296069244331847,0.00544628095146409,0.0555851929212611,NA,0.235466270414945,NA,0.062556296839382,0.00734362477895325,0.200170059355308,0.489430751152571,0.20670339266178,0.303865856185649,"02-1998"
"26",1998-03-12,"BBRS",0.030993074495926,NA,0.404836910612118,0.0400688290606182,NA,0.00415945905705664,0.0161401114602928,NA,0.156808484295745,NA,0.830259469003031,NA,0.190330722932319,0.0734404046736397,NA,NA,NA,NA,"03-1998"
"27",1998-04-21,"BBRS",0.0065545948093001,NA,0.0256273671488601,0.00581193240801116,0.00214130434782609,0.0112389712035206,0.0561301514440767,0.0141284223013637,0.0559337566153292,NA,0.262201354837424,NA,0.0384136564167449,0.00690668992590292,0.189476664599749,0.23395710742972,0.403763255097993,0.362279637472287,"04-1998"
"28",1998-06-09,"MOTE",NA,NA,0.0584225618630399,NA,0.00863414634146341,0.0292529462348782,0.0874057217458934,0.0349743799461962,0.141160318736089,NA,0.460825985911493,NA,NA,0.0477439024390244,NA,NA,NA,NA,"06-1998"
"29",1998-07-09,"MOTE",NA,NA,0.0771504480849912,NA,NA,0.029493613545474,0.119983480176413,0.037389730422714,0.0781853052459391,NA,0.330563494692645,NA,0.0452880474803474,0.0535526923538975,NA,NA,NA,NA,"07-1998"
"30",1998-08-05,"MOTE",NA,NA,0.0626729358929768,NA,NA,0.0213461538461538,0.0453829518291549,0.0377726689999462,0.106786589783843,NA,0.230278322473785,NA,NA,NA,NA,NA,NA,NA,"08-1998"
"31",1998-09-01,"MOTE",NA,NA,0.0285769839448603,NA,0.00547245950395605,0.0103755752749934,0.0387852845501986,0.0363023830292754,NA,NA,0.156773495776781,NA,NA,NA,NA,NA,NA,NA,"09-1998"
"32",1998-10-14,"MOTE",NA,NA,0.0385625797437344,NA,NA,0.0305577317700308,0.114434388842459,0.048222704454458,NA,NA,0.307384646851154,NA,0.0644760381579899,NA,NA,NA,NA,NA,"10-1998"
"33",1998-11-10,"MOTE",NA,NA,0.0181961319339486,NA,0.00647362727609047,0.0241419588861575,0.0546548036617719,0.0379714148021801,NA,NA,0.280531174437626,NA,0.018497695190621,0.0212065217391304,NA,NA,NA,NA,"11-1998"
"34",1998-12-16,"MOTE",NA,NA,0.365392898408448,NA,NA,0.0481297600871921,0.183651362500622,0.0854699754548368,NA,NA,1.12884895895267,NA,0.323728427216589,0.182241146051056,NA,NA,NA,NA,"12-1998"
"35",1999-01-12,"MOTE",NA,NA,0.0156205469963671,NA,0.0215885058996315,0.019304159575541,0.0649482878887615,0.0260921232261934,0.141354230755568,NA,0.164027531447916,NA,0.0372212945450126,0.0379972677459871,NA,NA,NA,NA,"01-1999"
