"","Pras","date","Lut","Fuco","Perid","Allo","But_fuco","Hex_fuco","Zea","Tot_Chl_b","DP","Tot_Chl_a","TChl","Chl_c1c2","Chl_c3","source","DP2","micro","nano","pico","micro_abs","nano_abs","pico_abs","time_month","size_centroid","size_shannon","nbss_slope"
"29",NA,1998-06-09,NA,5.84225618630399,0,0.51421336868318,2.92529462348782,8.74057217458935,3.49743799461962,14.1160318736089,NA,46.0825985911493,NA,NA,NA,"MOTE",37.9354778915656,0.217147158294271,0.327738267505083,0.455114574200646,10.0067053308836,15.1030310243955,20.9728622358702,"06-1998",0.561373133547207,1.05549689052846,-0.160683296441523
"30",NA,1998-07-09,NA,NA,0,0.057013781845613,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"07-1998",NA,NA,NA
"31",NA,1998-08-05,NA,6.26729358929768,0,0,NA,4.53829518291549,NA,NA,NA,23.0278322473785,NA,NA,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"08-1998",NA,NA,NA
"32",NA,1998-09-01,NA,2.85769839448603,0,0.223275784299424,1.03755752749934,3.87852845501986,NA,NA,NA,15.6773495776781,NA,NA,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"09-1998",NA,NA,NA
"33",NA,1998-10-14,NA,3.85625797437344,0.314895797539446,0.292098060605671,3.05577317700308,11.4434388842459,NA,NA,NA,30.7384646851154,NA,NA,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"10-1998",NA,NA,NA
"34",NA,1998-11-10,NA,1.81961319339486,0,0.301196324117952,2.41419588861575,5.46548036617719,3.79714148021801,NA,NA,28.0531174437626,NA,1.8497695190621,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"11-1998",NA,NA,NA
"35",NA,1998-12-16,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"12-1998",NA,NA,NA
"36",NA,1999-01-12,NA,1.56205469963671,0,0.890970724038261,1.9304159575541,6.49482878887615,2.60921232261934,NA,NA,16.4027531447916,NA,NA,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"01-1999",NA,NA,NA
"37",NA,1999-02-10,NA,56.2100838458233,0,0,NA,NA,NA,NA,NA,NA,NA,43.0879100888761,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"02-1999",NA,NA,NA
"38",NA,1999-03-04,NA,1.89517254281555,0,0.0814252895568408,NA,4.54838583207278,NA,NA,NA,NA,NA,2.30712341744732,4.01162072476969,"MOTE",NA,NA,NA,NA,NA,NA,NA,"03-1999",NA,NA,NA
"39",NA,1999-04-07,NA,8.2747501812121,0,0,2.42095811078273,6.54793004910542,NA,NA,NA,16.6899110337487,NA,8.82395598360378,10.480522743262,"MOTE",NA,NA,NA,NA,NA,NA,NA,"04-1999",NA,NA,NA
"40",NA,1999-05-06,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"05-1999",NA,NA,NA
"41",NA,1999-06-08,NA,6.51697800005561,0,0.201765896698242,1.46798864171423,5.68176961416768,1.59369157324368,NA,NA,35.756438963014,NA,5.42391143812435,3.69706577384489,"MOTE",NA,NA,NA,NA,NA,NA,NA,"06-1999",NA,NA,NA
"42",NA,1999-07-15,NA,16.9045014592835,0,0.186928262866556,NA,7.80222281547637,NA,NA,NA,29.4428522616751,NA,NA,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"07-1999",NA,NA,NA
"43",NA,1999-08-11,NA,22.8415518844447,0,0.16520958499343,4.5225614597923,9.3712797999124,NA,NA,NA,28.093842781542,NA,12.1915316191903,27.0696429475952,"MOTE",NA,NA,NA,NA,NA,NA,NA,"08-1999",NA,NA,NA
"44",NA,1999-09-14,NA,10.5791134317977,0,0.093464131433278,1.51741814736641,4.61066977999586,1.67193624102862,NA,NA,22.7152108254911,NA,6.24510170435606,8.28075765230571,"MOTE",NA,NA,NA,NA,NA,NA,NA,"09-1999",NA,NA,NA
"45",NA,1999-10-05,NA,1.35128090946277,0,0.111834931465053,1.22887336831329,2.30706774067511,2.83915484978447,NA,NA,11.5801561705242,NA,NA,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"10-1999",NA,NA,NA
"46",NA,1999-11-04,NA,0.822016151871611,0,0,0.716002985855642,1.15323330503542,2.77021449981738,NA,NA,7.27767594830158,NA,NA,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"11-1999",NA,NA,NA
"47",NA,1999-12-07,NA,0.615347194536477,0,0,0.578556707680207,1.547083514385,3.37273040040615,NA,NA,8.72692458152023,NA,NA,NA,"MOTE",NA,NA,NA,NA,NA,NA,NA,"12-1999",NA,NA,NA
