"","date","micro","nano","pico","micro_abs","nano_abs","pico_abs"
"37",2009-09-15,0.227579583000466,0.287607223737251,0.484813193262282,8.37843501986094,10.5883770571819,17.8485951286368
"38",2010-03-09,0.163529585755931,0.440192948313051,0.396277465931018,5.16605647839643,13.9061174885572,12.5187852745551
"39",2010-08-04,0.160333546037245,0.283367883024816,0.556298570937939,3.48106846101125,6.15231824431845,12.0780301943041
"40",2011-03-15,0.215769505016991,0.364308542389729,0.419921952593279,5.11893755584462,8.64289269888691,9.96227086623788
"41",2011-05-10,0.452769485215992,0.163071950828449,0.384158563955559,20.5189306969071,7.39021106084957,17.4095719959289
"42",2011-07-07,0.24039941544746,0.314008869948212,0.445591714604329,6.477212137258,8.46051168572723,12.0058198008703
"43",2011-08-09,0.130362098985664,0.295809838305242,0.573828062709094,3.69770956268347,8.39062025196014,16.2765829280556
"44",2012-02-07,0.835511248843685,0.115643074172357,0.0488456769839583,26.2485864349832,3.63306566155903,1.53454543677673
"45",2012-04-10,0.30250732106757,0.263280479436304,0.434212199496127,10.2800434432127,8.94700583378782,14.755742963973
"46",2012-07-26,0.300350733081419,0.270612918395326,0.429036348523256,5.65489211825341,5.09499958142753,8.07773712025767
"47",2012-09-11,0.197497666773772,0.296347602878958,0.506154730347269,6.00404711137378,9.0091442501246,15.387406323796
"48",2012-10-10,0.262880090577336,0.36143110707387,0.375688802348794,7.58252777325054,10.4251387067217,10.8363884524413
"49",2013-03-05,0.380996084076481,0.272123607217674,0.346880308705844,11.6070628817786,8.2902579648507,10.5677242467177
"50",2013-04-09,0.459441764035399,0.243008920338223,0.297549315626379,18.6251802332852,9.85127015846721,12.0622678773386
"51",2013-05-09,0.206736991867922,0.342944590165573,0.450318417966505,7.32668989062089,12.1538416473355,15.9591342152421
"52",2013-06-11,0.181537676714484,0.374739335747639,0.443722987537878,6.64548585567637,13.7179510080058,16.2432112765171
"53",2013-07-11,0.260840942145164,0.295582815342678,0.443576242512158,7.49587179130081,8.49426040750687,12.7471961119035
"54",2013-08-13,0.229778177369212,0.356887640564927,0.413334182065862,6.51122854245526,10.1131317965064,11.7126585067963
